entry_date,exit_date,ret_A,ret_B,equity_A,equity_B,n_A,n_B
2021-05-03,2021-05-10,0.056787549910512644,0.04927836833462984,864755049.802645,5197064.490625113,5,2
2021-05-10,2021-05-20,0.08429130212053142,0.09275709275709287,937646378.9658148,5679129.083646621,5,2
2021-05-17,2021-05-25,0.11935713600573253,0.03894831265205145,1049561165.3453203,5900321.578787847,5,2
2021-05-24,2021-05-31,0.02414605418138982,0.0,1074903926.1104312,5900321.578787847,1,0
2021-05-31,2021-06-07,0.07339447946984463,0.0,1153795940.2473986,5900321.578787847,5,0
2021-06-07,2021-06-14,0.07939313612688233,0.06424148606811153,1245399418.3941045,6279367.005288925,5,1
2021-06-14,2021-06-21,0.05928068915352584,0.039029535864978815,1319227554.1879072,6524447.785031213,5,1
2021-06-21,2021-06-28,0.09987533120702774,0.3191747572815533,1450985843.0998616,8606886.82321472,5,1
2021-06-28,2021-07-05,0.09773751765493617,0.18039561921147818,1592801597.556897,10159531.50117165,5,2
2021-07-05,2021-07-12,0.07436506367573699,0.1228779304769605,1711250389.782031,11407913.70665111,5,1
2021-07-12,2021-07-26,0.07219533807600195,0.03203342618384397,1834794690.2050347,11773348.26828478,5,1
2021-07-19,2021-07-30,0.12936979101232118,0.0,2072161695.8273768,11773348.26828478,5,0
2021-07-26,2021-08-02,0.10005286583556743,0.11973219696210165,2279487411.9695954,13182997.122046473,5,5
2021-08-02,2021-08-09,0.07146146244426661,0.04569529244227928,2442382916.0522394,13785398.030804113,5,5
2021-08-09,2021-08-16,0.08280726555476833,0.011919619356458,2644629966.7682066,13949714.728008563,5,5
2021-08-16,2021-08-23,0.08291790529542405,0.08691535259331634,2863917143.894133,15162159.102169605,5,4
2021-08-23,2021-08-31,0.11040186894738975,0.07634119052798423,3180098949.090516,16319656.379003946,5,5
2021-08-31,2021-09-07,0.05023123651874752,0.08431638604506064,3339839251.5553026,17695670.826378778,5,2
2021-09-07,2021-09-14,0.07866226863693737,0.09705215419501134,3602558583.9653335,19413073.800004654,5,1
2021-09-14,2021-09-21,0.02969096169920491,0.03834371442412918,3709522012.90099,20157443.157886576,5,4
2021-09-21,2021-09-28,0.017081308175162048,0.0,3772885501.585899,20157443.157886576,5,0
2021-09-28,2021-10-05,0.02359235223804772,0.004557291666666741,3861896745.2931366,20249306.50561132,5,1
2021-10-05,2021-10-12,0.04940808476275271,0.03746161362367395,4052705667.0295787,21007878.20207188,5,2
2021-10-12,2021-10-19,0.06804624431363662,0.014567131610815775,4328477066.979533,21313902.728705447,5,5
2021-10-19,2021-10-26,0.11905812852519908,0.17367494570319061,4843817445.938359,25015593.62783645,5,5
2021-10-26,2021-11-03,0.0793594402791071,0.09004323601976316,5228220087.262201,27268078.629042212,5,5
2021-11-02,2021-11-09,0.029915138999294523,0.03138297313757412,5384623017.891553,28123832.0081707,5,5
2021-11-09,2021-11-16,0.09754779117834314,0.07473813995738791,5909881099.614938,30225754.90093543,5,5
2021-11-16,2021-11-23,0.19770215069451064,0.14763997319901473,7078277303.357651,34688284.544429526,5,5
2021-11-23,2021-11-30,0.10998497502715918,0.16497680360329806,7856781455.802749,40411046.8510512,5,5
2021-11-30,2021-12-07,0.13516676286107443,0.06551078287178136,8918757171.690525,43058406.16693179,5,3
2021-12-07,2021-12-14,0.167952227784976,0.14542365593233259,10416682307.749182,49320117.01034631,5,5
2021-12-14,2021-12-21,0.08249027237354101,0.08249027237354101,11275957268.544058,53388546.89602469,1,1
2021-12-21,2021-12-28,0.030499126134297793,0.0,11619864111.562334,53388546.89602469,5,0
